year,state,state_po,state_fips,state_cen,state_ic,candidate,party_detailed,writein,candidatevotes,totalvotes,party_simplified
2000,MINNESOTA,MN,27,41,33,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,3272,2438685,OTHER
1980,HAWAII,HI,15,95,82,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,3269,303287,LIBERTARIAN
2000,MISSISSIPPI,MS,28,64,46,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,3267,994184,OTHER
1980,MICHIGAN,MI,26,34,23,"HALL, GUS",COMMUNIST PARTY USE,FALSE,3262,3909725,OTHER
2020,VERMONT,VT,50,13,6,BLANK VOTES,,FALSE,3262,370968,OTHER
2020,NEW JERSEY,NJ,34,22,12,"HAMMONS, BILL",UNITY PARTY,FALSE,3255,4549353,OTHER
2016,IDAHO,ID,16,82,63,"CLINTON, HILLARY",DEMOCRAT,FALSE,189765,690255,DEMOCRAT
1976,KANSAS,KS,20,47,32,"MACBRIDE, ROGER",INDEPENDENT,FALSE,3242,957845,OTHER
2012,NEVADA,NV,32,88,65,"GOODE, VIRGIL HAMLIN, JR.",INDEPENDENT AMERICAN,FALSE,3240,1014918,OTHER
2016,IDAHO,ID,16,82,63,"MCMULLIN, EVAN",INDEPENDENT,FALSE,60748,690255,OTHER
2020,IOWA,IA,19,42,31,"WEST, KANYE",INDEPENDENT,FALSE,3210,1700130,OTHER
2000,IOWA,IA,19,42,31,"BROWNE, HARRY",LIBERTARIAN,FALSE,3209,1353022,LIBERTARIAN
1984,NEW YORK,NY,36,21,13,"SERRETTE, DENNIS",ALLIANCE,FALSE,3200,6806810,OTHER
2008,NEVADA,NV,32,88,65,"BALDWIN, CHARLES """"CHUCK""""",INDEPENDENT AMERICAN,FALSE,3194,967848,OTHER
2012,HAWAII,HI,15,95,82,"STEIN, JILL",GREEN,FALSE,3184,437159,OTHER
1984,MINNESOTA,MN,27,41,33,"MASON, MELVIN",SOCIALIST WORKERS,FALSE,3180,2084449,OTHER
2004,NEVADA,NV,32,88,65,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,3176,829587,LIBERTARIAN
2004,MISSISSIPPI,MS,28,64,46,"NADER, RALPH",REFORM PARTY,FALSE,3175,1139824,OTHER
1992,MASSACHUSETTS,MA,25,14,3,"FULANI, LENORA",NEW ALLIANCE,FALSE,3172,2773664,OTHER
2000,WEST VIRGINIA,WV,54,55,56,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,3169,648124,OTHER
1992,LOUISIANA,LA,22,72,45,"MARROU, ANDRE",LIBERTARIAN,FALSE,3155,1790017,LIBERTARIAN
1996,MICHIGAN,MI,26,34,23,"MOOREHEAD, MONICA",WORKERS WORLD,FALSE,3153,3848844,OTHER
2012,MINNESOTA,MN,27,41,33,"CARLSON, JIM",GRASSROOTS,FALSE,3149,2936561,OTHER
2020,NEVADA,NV,32,88,65,"BLANKENSHIP, DON",INDEPENDENT AMERICAN PARTY,FALSE,3138,1405376,OTHER
2020,DISTRICT OF COLUMBIA,DC,11,53,55,,,TRUE,3137,344356,OTHER
1976,LOUISIANA,LA,22,72,45,"MACBRIDE, ROGER",LIBERTARIAN,FALSE,3134,1277383,LIBERTARIAN
1984,KENTUCKY,KY,21,61,51,"MASON, MELVIN",SOCIALIST WORKERS,FALSE,3129,1369345,OTHER
2004,GEORGIA,GA,13,58,44,OTHER,,TRUE,3085,3301875,OTHER
2004,IDAHO,ID,16,82,63,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,FALSE,3084,598376,OTHER
1992,IOWA,IA,19,42,31,"HAGELIN, JOHN",NATURAL LAW,FALSE,3079,1354607,OTHER
1996,ARKANSAS,AR,5,71,42,"BROWNE, HARRY",LIBERTARIAN,FALSE,3076,884262,LIBERTARIAN
2020,IOWA,IA,19,42,31,"HAWKINS, HOWIE",GREEN,FALSE,3075,1700130,OTHER
2000,MAINE,ME,23,11,2,"BROWNE, HARRY",LIBERTARIAN,FALSE,3074,651817,LIBERTARIAN
2004,MINNESOTA,MN,27,41,33,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,FALSE,3074,2828387,OTHER
1984,TENNESSEE,TN,47,62,54,"BERGLAND, DAVID",LIBERTARIAN,FALSE,3072,1711993,LIBERTARIAN
1988,DISTRICT OF COLUMBIA,DC,11,53,55,,INDEPENDENT,FALSE,3064,192877,OTHER
1996,WEST VIRGINIA,WV,54,55,56,"BROWNE, HARRY",LIBERTARIAN,FALSE,3062,636459,LIBERTARIAN
2008,COLORADO,CO,8,84,62,"KEYES, ALAN",AMERICA'S INDEPENDENT PARTY,FALSE,3051,2401361,OTHER
1976,IOWA,IA,19,42,31,"ANDERSON, THOMAS J.",AMERICAN PARTY OF IOWA,FALSE,3041,1279303,OTHER
2012,IOWA,IA,19,42,31,"GOODE, VIRGIL HAMLIN, JR.",CONSTITUTION PARTY,FALSE,3038,1582180,OTHER
1992,OREGON,OR,41,92,72,"FULANI, LENORA",NEW ALLIANCE,FALSE,3030,1462643,OTHER
1976,PENNSYLVANIA,PA,42,23,14,"CAMEJO, PETER",SOCIALIST WORKERS,FALSE,3009,4620787,OTHER
1976,SOUTH CAROLINA,SC,45,57,48,"ANDERSON, THOMAS J.",AMERICAN,FALSE,2996,802583,OTHER
1984,MINNESOTA,MN,27,41,33,"BERGLAND, DAVID",LIBERTARIAN,FALSE,2996,2084449,LIBERTARIAN
1996,MAINE,ME,23,11,2,"BROWNE, HARRY",LIBERTARIAN,FALSE,2996,605897,LIBERTARIAN
1996,NEW MEXICO,NM,35,85,66,"BROWNE, HARRY",LIBERTARIAN,FALSE,2996,556074,LIBERTARIAN
2004,IOWA,IA,19,42,31,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,2992,1506908,LIBERTARIAN
2004,WISCONSIN,WI,55,35,25,BLANK VOTE/SCATTERING,,FALSE,2986,2997007,OTHER
2020,MICHIGAN,MI,26,34,23,"DE LA FUENTE, ROQUE """"ROCKY""""",NATURAL LAW,FALSE,2986,5539302,OTHER
1988,OKLAHOMA,OK,40,73,53,"FULANI, LENORA",NEW ALLIANCE,FALSE,2985,1171036,OTHER
1976,TEXAS,TX,48,74,49,,,TRUE,2982,4071884,OTHER
1996,LOUISIANA,LA,22,72,45,"HAGELIN, JOHN",NATURAL LAW,FALSE,2981,1783959,OTHER
2020,ARKANSAS,AR,5,71,42,"HAWKINS, HOWIE",GREEN,FALSE,2980,1219069,OTHER
2004,WASHINGTON,WA,53,91,73,"COBB, DAVID",GREEN,FALSE,2974,2859084,OTHER
2008,NEBRASKA,NE,31,46,35,"BALDWIN, CHARLES """"CHUCK""""",NEBRASKA PARTY,FALSE,2972,801281,OTHER
2012,OHIO,OH,39,31,24,"ALEXANDER, STEWART",SOCIALIST,FALSE,2967,5580822,OTHER
1996,OHIO,OH,39,31,24,"NADER, RALPH",GREEN,FALSE,2962,4534434,OTHER
1992,MICHIGAN,MI,26,34,23,"HAGELIN, JOHN",NATURAL LAW,FALSE,2954,4274673,OTHER
2020,NEW JERSEY,NJ,34,22,12,"BLANKENSHIP, DON",CONSTITUTION PARTY,FALSE,2954,4549353,OTHER
1976,NORTH DAKOTA,ND,38,44,36,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,FALSE,2952,297308,OTHER
2000,LOUISIANA,LA,22,72,45,"BROWNE, HARRY",LIBERTARIAN,FALSE,2951,1765656,LIBERTARIAN
1988,MASSACHUSETTS,MA,25,14,3,,OTHER,FALSE,2939,2632801,OTHER
2004,MAINE,ME,23,11,2,"COBB, DAVID",GREEN,FALSE,2936,740752,OTHER
1976,PENNSYLVANIA,PA,42,23,14,OTHER,,FALSE,2934,4620787,OTHER
2020,NEW JERSEY,NJ,34,22,12,"LA RIVA, GLORIA ESTELLA",PARTY FOR SOCIALISM AND LIBERATION,FALSE,2928,4549353,OTHER
2000,WASHINGTON,WA,53,91,73,"HAGELIN, JOHN",NATURAL LAW,FALSE,2927,2487433,OTHER
2012,ALASKA,AK,2,94,81,"STEIN, JILL",GREEN,FALSE,2917,300495,OTHER
2004,ARIZONA,AZ,4,86,61,OTHER,,TRUE,2911,2012585,OTHER
1996,MINNESOTA,MN,27,41,33,,,TRUE,2903,2192492,OTHER
2008,MAINE,ME,23,11,2,"MCKINNEY, CYNTHIA",GREEN,FALSE,2900,731163,OTHER
2004,KANSAS,KS,20,47,32,"PEROUTKA, MICHAEL",INDEPENDENT,FALSE,2899,1187756,OTHER
1992,NEVADA,NV,32,88,65,"GRITZ, JAMES """"BO""""",POPULIST,FALSE,2892,506318,OTHER
2008,FLORIDA,FL,12,59,43,"MCKINNEY, CYNTHIA",GREEN,FALSE,2887,8390744,OTHER
1976,COLORADO,CO,8,84,62,"BUBAR, BENJAMIN """"BEN""""",PROHIBITION,FALSE,2886,1081440,OTHER
2000,KENTUCKY,KY,21,61,51,"BROWNE, HARRY",LIBERTARIAN,FALSE,2885,1544106,LIBERTARIAN
2000,MASSACHUSETTS,MA,25,14,3,"HAGELIN, JOHN",UNENROLLED,FALSE,2884,2733964,OTHER
1992,WISCONSIN,WI,55,35,25,"MARROU, ANDRE",LIBERTARIAN,FALSE,2877,2531064,LIBERTARIAN
2012,UTAH,UT,49,87,67,"GOODE, VIRGIL HAMLIN, JR.",CONSTITUTION PARTY,FALSE,2871,1017440,OTHER
2012,ALASKA,AK,2,94,81,,,TRUE,2870,300495,OTHER
2008,NEBRASKA,NE,31,46,35,,,TRUE,2837,801281,OTHER
1984,IDAHO,ID,16,82,63,"BERGLAND, DAVID",LIBERTARIAN,FALSE,2823,411144,LIBERTARIAN
2008,COLORADO,CO,8,84,62,"MCKINNEY, CYNTHIA",GREEN,FALSE,2822,2401361,OTHER
1996,COLORADO,CO,8,84,62,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,2813,1510702,OTHER
2020,ARKANSAS,AR,5,71,42,"COLLINS, PHIL",INDEPENDENT,FALSE,2812,1219069,OTHER
1996,COLORADO,CO,8,84,62,"COLLINS, CHARLES",INDEPENDENT,FALSE,2809,1510702,OTHER
1996,MISSISSIPPI,MS,28,64,46,"BROWNE, HARRY",LIBERTARIAN,FALSE,2809,893857,LIBERTARIAN
2020,IDAHO,ID,16,82,63,"PIERCE, BROCK",INDEPENDENT,FALSE,2808,868014,OTHER
2000,VIRGINIA,VA,51,54,40,,,TRUE,2807,2739447,OTHER
1976,MISSISSIPPI,MS,28,64,46,"CAMEJO, PETER",SOCIALIST WORKERS,FALSE,2805,768390,OTHER
1996,OREGON,OR,41,92,72,"HAGELIN, JOHN",NATURAL LAW,FALSE,2798,1377760,OTHER
1996,NEBRASKA,NE,31,46,35,"BROWNE, HARRY",LIBERTARIAN,FALSE,2792,677415,LIBERTARIAN
2016,IDAHO,ID,16,82,63,"JOHNSON, GARY",LIBERTARIAN,FALSE,28331,690255,LIBERTARIAN
1992,MARYLAND,MD,24,52,52,"FULANI, LENORA",NEW ALLIANCE,FALSE,2786,1984580,OTHER
2020,TEXAS,TX,48,74,49,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,TRUE,2785,11315056,OTHER
2000,ARKANSAS,AR,5,71,42,"BROWNE, HARRY",LIBERTARIAN,FALSE,2781,921781,LIBERTARIAN
2004,LOUISIANA,LA,22,72,45,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,2781,1943106,LIBERTARIAN
1996,NORTH CAROLINA,NC,37,56,47,"HAGELIN, JOHN",NATURAL LAW,FALSE,2771,2515807,OTHER
1996,NEW YORK,NY,36,21,13,"HARRIS, JAMES",SOCIALIST WORKERS,FALSE,2762,6439129,OTHER
2020,RHODE ISLAND,RI,44,15,5,,,TRUE,2759,516990,OTHER
2000,NEW HAMPSHIRE,NH,33,12,4,"BROWNE, HARRY",LIBERTARIAN,FALSE,2757,569081,LIBERTARIAN
1992,ILLINOIS,IL,17,33,21,"HAGELIN, JOHN",NATURAL LAW,FALSE,2751,5050157,OTHER
2008,NEW HAMPSHIRE,NH,33,12,4,"BARR, BOB",LIBERTARIAN,FALSE,2748,710970,LIBERTARIAN
1976,PENNSYLVANIA,PA,42,23,14,"LAROUCHE, LYNDON, JR.",U.S. LABOR,FALSE,2744,4620787,OTHER
2008,NEBRASKA,NE,31,46,35,"BARR, BOB",LIBERTARIAN,FALSE,2740,801281,LIBERTARIAN
2008,OHIO,OH,39,31,24,"MOORE, BRIAN",SOCIALIST,FALSE,2735,5708350,OTHER
2004,FLORIDA,FL,12,59,43,"CALERO, ROGER",SOCIALIST WORKERS,FALSE,2732,7609810,OTHER
2016,IDAHO,ID,16,82,63,"CASTLE, DARRELL L.",CONSTITUTION PARTY,FALSE,2356,690255,OTHER
2020,COLORADO,CO,8,84,62,"HAMMONS, BILL",UNITY PARTY,FALSE,2730,3279980,OTHER
2020,NEW JERSEY,NJ,34,22,12,"DE LA FUENTE, ROQUE """"ROCKY""""",ALLIANCE,FALSE,2728,4549353,OTHER
2000,WYOMING,WY,56,83,68,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,2724,213726,OTHER
1992,SOUTH CAROLINA,SC,45,57,48,"MARROU, ANDRE",LIBERTARIAN,FALSE,2719,1228912,LIBERTARIAN
1984,ILLINOIS,IL,17,33,21,"JOHNSON, SONIA",CITIZENS,FALSE,2716,4819088,OTHER
2000,UTAH,UT,49,87,67,"PHILLIPS, HOWARD",INDEPENDENT AMERICAN,FALSE,2709,770754,OTHER
1988,MAINE,ME,23,11,2,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,2700,555035,LIBERTARIAN
2012,NEW MEXICO,NM,35,85,66,"STEIN, JILL",GREEN,FALSE,2691,783758,OTHER
1992,SOUTH CAROLINA,SC,45,57,48,"PHILLIPS, HOWARD",AMERICAN,FALSE,2680,1228912,OTHER
2020,ALASKA,AK,2,94,81,"JANOS, JAMES G. ""JESSE VENTURA""",GREEN,FALSE,2673,359530,OTHER
1992,NEW JERSEY,NJ,34,22,12,"PHILLIPS, HOWARD",TAXPAYERS PARTY,FALSE,2670,3343594,OTHER
2004,WISCONSIN,WI,55,35,25,"COBB, DAVID",WISCONSIN GREEN,FALSE,2661,2997007,OTHER
2016,MONTANA,MT,30,81,64,"TRUMP, DONALD J.",REPUBLICAN,FALSE,279240,494526,REPUBLICAN
1992,MINNESOTA,MN,27,41,33,"HERER, JACK",GRASSROOTS,FALSE,2659,2347948,OTHER
2004,PENNSYLVANIA,PA,42,23,14,"INDEPENDENT PARTY CANDIDATE,",INDEPENDENT,TRUE,2656,5769590,OTHER
2012,TEXAS,TX,48,74,49,,,TRUE,2647,7993851,OTHER
2020,IOWA,IA,19,42,31,OVERVOTES,,FALSE,2645,1700130,OTHER
1996,MARYLAND,MD,24,52,52,,,TRUE,2637,1780870,OTHER
2000,ALASKA,AK,2,94,81,"BROWNE, HARRY",LIBERTARIAN,FALSE,2636,285560,LIBERTARIAN
1984,ILLINOIS,IL,17,33,21,"WINN, EDWARD",WORKERS LEAGUE,FALSE,2632,4819088,OTHER
2020,UTAH,UT,49,87,67,"PIERCE, BROCK",INDEPENDENT,TRUE,2623,1488289,OTHER
2004,KENTUCKY,KY,21,61,51,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,2619,1795882,LIBERTARIAN
2016,MONTANA,MT,30,81,64,"CLINTON, HILLARY",DEMOCRAT,FALSE,177709,494526,DEMOCRAT
2000,NEW HAMPSHIRE,NH,33,12,4,"BUCHANAN, PATRICK """"PAT""""",INDEPENDENCE,FALSE,2615,569081,OTHER
1976,MISSISSIPPI,MS,28,64,46,"MACBRIDE, ROGER",LIBERTARIAN,FALSE,2609,768390,LIBERTARIAN
1992,OREGON,OR,41,92,72,OTHER,,FALSE,2609,1462643,OTHER
2012,MISSISSIPPI,MS,28,64,46,"GOODE, VIRGIL HAMLIN, JR.",CONSTITUTION PARTY,FALSE,2609,1285584,OTHER
2012,FLORIDA,FL,12,59,43,"GOODE, VIRGIL HAMLIN, JR.",CONSTITUTION PARTY,FALSE,2607,8474179,OTHER
2020,CALIFORNIA,CA,6,93,71,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,TRUE,2605,17500881,OTHER
1996,UTAH,UT,49,87,67,"PHILLIPS, HOWARD",U.S. TAXPAYERS PARTY,FALSE,2601,665629,OTHER
2020,WEST VIRGINIA,WV,54,55,56,"HAWKINS, HOWIE",GREEN,FALSE,2599,794652,OTHER
2012,COLORADO,CO,8,84,62,"REED, JILL ANN",NO PARTY AFFILIATION,FALSE,2588,2569516,OTHER
1988,NEW JERSEY,NJ,34,22,12,"KENOYER, WILLA",SOCIALIST,FALSE,2587,3099553,OTHER
1992,INDIANA,IN,18,32,22,"FULANI, LENORA",NEW ALLIANCE,FALSE,2583,2305871,OTHER
2008,LOUISIANA,LA,22,72,45,"BALDWIN, CHARLES """"CHUCK""""",CONSTITUTION PARTY,FALSE,2581,1960761,OTHER
2020,TENNESSEE,TN,47,62,54,"KENNEDY, ALYSON",INDEPENDENT,FALSE,2576,3053851,OTHER
2000,OREGON,OR,41,92,72,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,2574,1533950,OTHER
1996,ARIZONA,AZ,4,86,61,,,TRUE,2573,1404405,OTHER
1984,OHIO,OH,39,31,24,"HOLMES, LARRY",WORKERS WORLD,FALSE,2565,4563235,OTHER
2004,COLORADO,CO,8,84,62,"PEROUTKA, MICHAEL",AMERICAN CONSTITUTION PARTY,FALSE,2562,2129630,OTHER
1980,NEW JERSEY,NJ,34,22,12,"HALL, GUS",COMMUNIST PARTY USE,FALSE,2555,2975684,OTHER
2016,MONTANA,MT,30,81,64,"JOHNSON, GARY",LIBERTARIAN,FALSE,28037,494526,LIBERTARIAN
2008,MISSISSIPPI,MS,28,64,46,"BALDWIN, CHARLES """"CHUCK""""",CONSTITUTION PARTY,FALSE,2551,1289865,OTHER
2008,FLORIDA,FL,12,59,43,"KEYES, ALAN",AMERICA'S INDEPENDENT PARTY,FALSE,2550,8390744,OTHER
2020,OKLAHOMA,OK,40,73,53,"PIERCE, BROCK",INDEPENDENT,FALSE,2547,1560699,OTHER
1996,COLORADO,CO,8,84,62,"HAGELIN, JOHN",NATURAL LAW,FALSE,2545,1510702,OTHER
1984,KANSAS,KS,20,47,32,"SERRETTE, DENNIS",ALLIANCE,FALSE,2544,1021991,OTHER
1988,COLORADO,CO,8,84,62,"FULANI, LENORA",NEW ALLIANCE,FALSE,2539,1372394,OTHER
1992,NEVADA,NV,32,88,65,OTHER,,FALSE,2537,506318,OTHER
1988,NEBRASKA,NE,31,46,35,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,2534,661465,LIBERTARIAN
2004,MINNESOTA,MN,27,41,33,OTHER,,TRUE,2532,2828387,OTHER
2008,MISSISSIPPI,MS,28,64,46,"BARR, BOB",LIBERTARIAN,FALSE,2529,1289865,LIBERTARIAN
1996,MONTANA,MT,30,81,64,"BROWNE, HARRY",LIBERTARIAN,FALSE,2526,407083,LIBERTARIAN
2004,VIRGINIA,VA,51,54,40,OTHER,,TRUE,2521,3195415,OTHER
1996,MARYLAND,MD,24,52,52,"HAGELIN, JOHN",NATURAL LAW,FALSE,2517,1780870,OTHER
2012,LOUISIANA,LA,22,72,45,"GOODE, VIRGIL HAMLIN, JR.",CONSTITUTION PARTY,FALSE,2508,1994065,OTHER
1988,IDAHO,ID,16,82,63,"FULANI, LENORA",INDEPENDENT,FALSE,2502,408968,OTHER
1992,MINNESOTA,MN,27,41,33,,,TRUE,2499,2347948,OTHER
2020,LOUISIANA,LA,22,72,45,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,FALSE,2497,2148062,OTHER
1988,IOWA,IA,19,42,31,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,2494,1225614,LIBERTARIAN
1996,HAWAII,HI,15,95,82,"BROWNE, HARRY",LIBERTARIAN,FALSE,2493,360120,LIBERTARIAN
1988,CONNECTICUT,CT,9,16,1,"FULANI, LENORA",NEW ALLIANCE,FALSE,2491,1443394,OTHER
2020,WASHINGTON,WA,53,91,73,"KENNEDY, ALYSON",SOCIALIST WORKERS PARTY,FALSE,2487,4087631,OTHER
2008,WEST VIRGINIA,WV,54,55,56,"BALDWIN, CHARLES """"CHUCK""""",CONSTITUTION PARTY,FALSE,2465,713451,OTHER
1976,NEW MEXICO,NM,35,85,66,"CAMEJO, PETER",SOCIALIST WORKERS,FALSE,2462,416590,OTHER
1980,RHODE ISLAND,RI,44,15,5,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,2458,415967,LIBERTARIAN
2012,DISTRICT OF COLUMBIA,DC,11,53,55,"STEIN, JILL",D.C. STATEHOOD GREEN,FALSE,2458,293764,OTHER
1992,WASHINGTON,WA,53,91,73,"HAGELIN, JOHN",NATURAL LAW,FALSE,2456,2287565,OTHER
1996,NORTH CAROLINA,NC,37,56,47,,,TRUE,2450,2515807,OTHER
1984,UTAH,UT,49,87,67,"BERGLAND, DAVID",LIBERTARIAN,FALSE,2447,629656,LIBERTARIAN
1988,NEW JERSEY,NJ,34,22,12,"DUKE, DAVID",POPULIST,FALSE,2446,3099553,OTHER
1976,UTAH,UT,49,87,67,"MACBRIDE, ROGER",LIBERAL PARTY,FALSE,2438,541218,OTHER
1976,DELAWARE,DE,10,51,11,,NO PARTY AFFILIATION,FALSE,2432,235642,OTHER
1976,WISCONSIN,WI,55,35,25,OTHER,,FALSE,2430,2101336,OTHER
2008,NEW MEXICO,NM,35,85,66,"BARR, BOB",LIBERTARIAN,FALSE,2428,830158,LIBERTARIAN
2000,MICHIGAN,MI,26,34,23,"HAGELIN, JOHN",NATURAL LAW,FALSE,2426,4232501,OTHER
1996,CONNECTICUT,CT,9,16,1,"PHILLIPS, HOWARD",CONCERNED CITIZENS,FALSE,2425,1392614,OTHER
1976,ILLINOIS,IL,17,33,21,"JULIUS """"JULES"""", LEVIN",SOCIALIST LABOR,FALSE,2422,4721282,OTHER
2012,RHODE ISLAND,RI,44,15,5,"STEIN, JILL",GREEN,FALSE,2421,446049,OTHER
2016,MONTANA,MT,30,81,64,"STEIN, JILL",GREEN,FALSE,7970,494526,OTHER
2012,NEBRASKA,NE,31,46,35,,NOMINATED BY PETITION,FALSE,2408,794379,OTHER
2004,NEW YORK,NY,36,21,13,"CALERO, ROGER",SOCIALIST WORKERS,FALSE,2405,7448266,OTHER
1980,MISSISSIPPI,MS,28,64,46,"GRISWOLD, DEIRDRE",WORKERS WORLD,FALSE,2402,891750,OTHER
2008,DELAWARE,DE,10,51,11,"NADER, RALPH",INDEPENDENT,FALSE,2401,412412,OTHER
2004,MINNESOTA,MN,27,41,33,"HARENS, THOMAS",CHRISTIAN FREEDOM PARTY,FALSE,2387,2828387,OTHER
1984,ILLINOIS,IL,17,33,21,"SERRETTE, DENNIS",ALLIANCE,FALSE,2386,4819088,OTHER
2004,NEW MEXICO,NM,35,85,66,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,2382,756304,LIBERTARIAN
1984,MINNESOTA,MN,27,41,33,"RICHARDS, BOB",POPULIST,FALSE,2377,2084449,OTHER
2012,SOUTH DAKOTA,SD,46,45,37,"GOODE, VIRGIL HAMLIN, JR.",CONSTITUTION PARTY,FALSE,2371,363815,OTHER
1984,WYOMING,WY,56,83,68,"BERGLAND, DAVID",LIBERTARIAN,FALSE,2357,188968,LIBERTARIAN
2016,MONTANA,MT,30,81,64,"DE LA FUENTE, ROQUE """"ROCKY""""",AMERICAN DELTA PARTY,FALSE,1570,494526,OTHER
1988,LOUISIANA,LA,22,72,45,"FULANI, LENORA",NEW ALLIANCE,FALSE,2355,1628202,OTHER
2008,WEST VIRGINIA,WV,54,55,56,"MCKINNEY, CYNTHIA",MOUNTAIN PARTY,FALSE,2355,713451,OTHER
1992,WASHINGTON,WA,53,91,73,"PHILLIPS, HOWARD",TAXPAYERS PARTY,FALSE,2354,2287565,OTHER
2004,ARKANSAS,AR,5,71,42,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,2352,1054945,LIBERTARIAN
1980,ARKANSAS,AR,5,71,42,"COMMONER, BARRY",CITIZENS,FALSE,2345,837582,OTHER
2008,VIRGINIA,VA,51,54,40,"MCKINNEY, CYNTHIA",GREEN,FALSE,2344,3723260,OTHER
1984,MISSISSIPPI,MS,28,64,46,"BERGLAND, DAVID",LIBERTARIAN,FALSE,2336,941104,LIBERTARIAN
1996,OREGON,OR,41,92,72,OTHER,,FALSE,2329,1377760,OTHER
1976,KENTUCKY,KY,21,61,51,"MADDOX, LESTER",AMERICAN INDEPENDENT PARTY,FALSE,2328,1167142,OTHER
1996,WISCONSIN,WI,55,35,25,SCATTERING,,FALSE,2324,2196169,OTHER
1980,VERMONT,VT,50,13,6,"COMMONER, BARRY",CITIZENS,FALSE,2316,213299,OTHER
1996,IOWA,IA,19,42,31,"BROWNE, HARRY",LIBERTARIAN,FALSE,2315,1234075,LIBERTARIAN
1996,MISSISSIPPI,MS,28,64,46,"PHILLIPS, HOWARD",U.S. TAXPAYERS PARTY,FALSE,2314,893857,OTHER
1976,TENNESSEE,TN,47,62,54,"MADDOX, LESTER",INDEPENDENT,FALSE,2303,1476346,OTHER
2020,TENNESSEE,TN,47,62,54,"LA RIVA, GLORIA ESTELLA",INDEPENDENT,FALSE,2301,3053851,OTHER
1988,NEW JERSEY,NJ,34,22,12,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,FALSE,2298,3099553,OTHER
2000,MINNESOTA,MN,27,41,33,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,2294,2438685,OTHER
1984,NEW JERSEY,NJ,34,22,12,"SERRETTE, DENNIS",ALLIANCE,FALSE,2293,3217862,OTHER
1984,NEVADA,NV,32,88,65,"BERGLAND, DAVID",LIBERTARIAN,FALSE,2292,282717,LIBERTARIAN
1980,MASSACHUSETTS,MA,25,14,3,,,TRUE,2289,2524090,OTHER
1984,IDAHO,ID,16,82,63,"RICHARDS, BOB",POPULIST,FALSE,2288,411144,OTHER
1980,NORTH CAROLINA,NC,37,56,47,"COMMONER, BARRY",CITIZENS,FALSE,2287,1855833,OTHER
1996,MISSOURI,MO,29,43,34,"HAGELIN, JOHN",NATURAL LAW,FALSE,2287,2158065,OTHER
2000,FLORIDA,FL,12,59,43,"HAGELIN, JOHN",NATURAL LAW,FALSE,2281,5963110,OTHER
2000,IOWA,IA,19,42,31,"HAGELIN, JOHN",NOMINATED BY PETITION,FALSE,2281,1353022,OTHER
1996,ALASKA,AK,2,94,81,"BROWNE, HARRY",LIBERTARIAN,FALSE,2276,241620,LIBERTARIAN
1980,IOWA,IA,19,42,31,"COMMONER, BARRY",CITIZENS,FALSE,2273,1317661,OTHER
1988,WISCONSIN,WI,55,35,25,SCATTERING,,FALSE,2273,2191608,OTHER
2000,RHODE ISLAND,RI,44,15,5,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,2273,409112,OTHER
1992,ARIZONA,AZ,4,86,61,"HAGELIN, JOHN",NATURAL LAW,FALSE,2267,1486975,OTHER
2000,MISSISSIPPI,MS,28,64,46,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,2265,994184,OTHER
2004,NORTH CAROLINA,NC,37,56,47,OTHER,UNAFFILIATED,TRUE,2261,3501007,OTHER
1980,ILLINOIS,IL,17,33,21,"GRISWOLD, DEIRDRE",WORKERS WORLD,FALSE,2257,4749721,OTHER
2016,RHODE ISLAND,RI,44,15,5,"CLINTON, HILLARY",DEMOCRAT,FALSE,252525,464144,DEMOCRAT
2016,RHODE ISLAND,RI,44,15,5,"TRUMP, DONALD J.",REPUBLICAN,FALSE,180543,464144,REPUBLICAN
